term,chunk_id
battle,1190
battle,1192
battle,1193
battle,1201
battle,1212
battle,1221
battle,1228
battle,1232
battle,1234
battle,1235
battle,1237
battle,1238
battle,1240
battle,1244
battle,1247
battle,1255
battle,1263
battle,1276
battle,1277
battle,1278
battle,1279
battle,1281
battle,1282
battle,1304
battle,1310
battle,1318
battle,1319
battle,1320
battle,1341
battle,1343
battle,1345
battle,1351
battle,1352
battle,1356
battle,1361
battle,1365
battle,1371
battle,1373
battle,1374
battle,1399
battle,1401
battle,1402
battle,1410
battle,1411
battle,1412
battle,1445
battle,1449
battle,1451
battle,1452
battle,1453
battle,1454
battle,1457
battle,1461
battle,1462
battle,1465
battle,1466
battle,1467
battle,1480
battle,1491
battle,1503
battle,1507
battle,1508
battle,1509
battle,1513
battle,1523
battle,1553
battle,1556
battle,1559
battle,1564
battle,1572
battle,1590
battle,1607
battle,1611
battle,1640
battle,1651
battle,1656
battle,1657
battle,1667
battle,1698
battle,1703
battle,1710
battle,1725
battle,1741
battle,1743
battle,1755
battle,1758
battle,1759
battle,1763
battle,1765
battle,1771
battle,1775
battle,1814
battle,1817
battle,1841
battle,1843
battle,1844
battle,1847
battle,1853
battle,1878
battle,1886
battle,1887
battle,1894
battle,1895
battle,1896
battle,1898
battle,1901
battle,1911
battle,1926
battle,1943
battle,1959
battle,1964
battle,1965
battle,1966
battle,1971
battle,1972
battle,1979
battle,1983
battle,1992
battle,1994
battle,1995
battle,2007
battle,2012
battle,2028
battle,2032
battle,2035
battle,2045
battle,2101
battle,2104
battle,2106
battle,2111
battle,2120
battle,2122
battle,2128
battle,2137
battle,2138
battle,2143
battle,2148
battle,2168
battle,2171
battle,2173
battle,2181
battle,2190
battle,2195
battle,2200
battle,2201
battle,2202
battle,2205
battle,2217
battle,2219
battle,2222
battle,2230
battle,2231
battle,2232
battle,2256
battle,2278
battle,2281
battle,2283
battle,2288
battle,2310
battle,2313
battle,2320
battle,2322
battle,2326
battle,2333
battle,2354
battle,2361
battle,2367
battle,2369
battle,2386
battle,2393
battle,2397
battle,2407
battle,2412
battle,2413
battle,2414
battle,2426
battle,2430
battle,2434
battle,2435
battle,2437
battle,2438
battle,2439
battle,2448
battle,2455
battle,2464
battle,2479
battle,2487
battle,2488
battle,2489
battle,2501
battle,2512
battle,2529
battle,2550
battle,2554
battle,2560
battle,2612
battle,2616
battle,2632
battle,2634
battle,2635
battle,2636
battle,2646
battle,2661
battle,2686
battle,2705
battle,2713
battle,2724
battle,2725
battle,2726
battle,2728
battle,2729
battle,2730
battle,2731
battle,2732
battle,2742
battle,2745
battle,2747
battle,2751
battle,2832
battle,2906
battle,2910
battle,2933
battle,2966
battle,2967
battle,2974
battle,2978
battle,2980
battle,2982
battle,2983
fundamentals,2
fundamentals,209
fundamentals,267
fundamentals,278
fundamentals,283
fundamentals,392
fundamentals,442
fundamentals,879
fundamentals,896
fundamentals,897
fundamentals,898
fundamentals,2987
greed,3
greed,284
greed,288
greed,289
greed,293
greed,488
greed,540
greed,1395
greed,1783
greed,2894
stratagem,3
stratagem,93
stratagem,124
stratagem,221
stratagem,272
stratagem,296
stratagem,313
stratagem,314
stratagem,317
stratagem,318
stratagem,324
stratagem,337
stratagem,361
stratagem,362
stratagem,366
stratagem,545
stratagem,548
stratagem,561
stratagem,594
stratagem,763
stratagem,1043
stratagem,1060
stratagem,1153
stratagem,1210
stratagem,1263
stratagem,1341
stratagem,1344
stratagem,1349
stratagem,1356
stratagem,1372
stratagem,1444
stratagem,1583
stratagem,1675
stratagem,1682
stratagem,1689
stratagem,1694
stratagem,1703
stratagem,1749
stratagem,1777
stratagem,1872
stratagem,2154
stratagem,2191
stratagem,2320
stratagem,2346
stratagem,2390
stratagem,2391
stratagem,2476
stratagem,2571
stratagem,2641
stratagem,2702
stratagem,2721
stratagem,2860
stratagem,2993
mistake,3
mistake,161
mistake,212
mistake,230
mistake,231
mistake,278
mistake,296
mistake,313
mistake,322
mistake,622
mistake,790
mistake,792
mistake,857
mistake,859
mistake,860
mistake,861
mistake,862
mistake,949
mistake,994
mistake,1003
mistake,1368
mistake,1393
mistake,1623
mistake,1632
mistake,1708
mistake,2219
mistake,2304
mistake,2894
mistake,2967
mistake,2985
shame,3
shame,323
shame,1828
shame,1835
shame,1838
shame,1856
shame,1875
weakness,3
weakness,68
weakness,72
weakness,88
weakness,288
weakness,323
weakness,357
weakness,360
weakness,416
weakness,676
weakness,691
weakness,796
weakness,798
weakness,884
weakness,1020
weakness,1021
weakness,1031
weakness,1032
weakness,1034
weakness,1081
weakness,1087
weakness,1089
weakness,1097
weakness,1106
weakness,1219
weakness,1228
weakness,1261
weakness,1295
weakness,1296
weakness,1299
weakness,1395
weakness,1814
weakness,1898
weakness,2006
weakness,2012
weakness,2387
weakness,2957
weakness,2958
weakness,2960
recognition,4
recognition,282
recognition,323
recognition,851
recognition,1056
recognition,2223
enemies,4
enemies,115
enemies,179
enemies,350
enemies,360
enemies,361
enemies,449
enemies,465
enemies,487
enemies,530
enemies,561
enemies,590
enemies,610
enemies,641
enemies,663
enemies,669
enemies,684
enemies,727
enemies,743
enemies,747
enemies,748
enemies,752
enemies,755
enemies,756
enemies,771
enemies,809
enemies,811
enemies,822
enemies,835
enemies,839
enemies,968
enemies,1147
enemies,1179
enemies,1228
enemies,1250
enemies,1298
enemies,1334
enemies,1341
enemies,1373
enemies,1412
enemies,1440
enemies,1499
enemies,1618
enemies,1650
enemies,1655
enemies,1704
enemies,1819
enemies,1821
enemies,1823
enemies,1827
enemies,1833
enemies,1836
enemies,1837
enemies,1838
enemies,1850
enemies,1918
enemies,1957
enemies,2103
enemies,2277
enemies,2295
enemies,2296
enemies,2299
enemies,2358
enemies,2359
enemies,2475
enemies,2484
enemies,2545
enemies,2546
enemies,2603
enemies,2648
enemies,2697
enemies,2825
enemies,2842
enemies,2939
cards,4
cards,371
cards,458
cards,459
cards,933
cards,955
cards,969
cards,1057
cards,1058
cards,1059
cards,2138
chest,4
chest,299
chest,371
stratagems,4
stratagems,69
stratagems,217
stratagems,232
stratagems,242
stratagems,243
stratagems,282
stratagems,371
stratagems,432
stratagems,465
stratagems,544
stratagems,545
stratagems,690
stratagems,949
stratagems,1503
stratagems,1694
stratagems,1799
stratagems,2456
stratagems,2503
stratagems,2984
mention,4
mention,382
mention,1210
mention,1935
mention,2516
appendix,5
appendix,6
appendix,9
appendix,10
appendix,11
appendix,14
appendix,17
appendix,19
appendix,20
appendix,22
appendix,26
appendix,27
calculations,5
calculations,67
calculations,68
calculations,72
calculations,208
calculations,382
calculations,383
calculations,384
calculations,385
calculations,388
calculations,389
calculations,406
calculations,407
calculations,469
calculations,515
calculations,528
calculations,649
calculations,773
calculations,774
calculations,891
calculations,907
calculations,949
calculations,1002
calculations,1283
calculations,1392
calculations,1744
calculations,1788
calculations,1789
calculations,1792
calculations,2803
calculations,2828
calculations,2939
calculations,2957
calculations,2958
calculations,2960
grain,6
grain,407
grain,409
grain,463
grain,464
grain,472
grain,480
grain,481
grain,482
grain,641
grain,881
grain,893
grain,902
grain,1126
grain,1131
grain,1243
grain,1344
grain,1358
grain,1365
grain,1420
grain,1435
grain,1616
grain,1617
grain,1618
grain,1698
grain,1704
grain,1729
grain,1730
grain,1738
grain,1864
grain,2032
grain,2035
grain,2080
grain,2126
grain,2143
grain,2144
grain,2154
grain,2323
grain,2327
grain,2360
grain,2369
grain,2370
grain,2371
grain,2379
grain,2380
grain,2391
grain,2408
grain,2416
grain,2420
grain,2442
grain,2545
grain,2607
grain,2667
grain,2718
grain,2719
soldiers,6
soldiers,99
soldiers,124
soldiers,127
soldiers,141
soldiers,155
soldiers,160
soldiers,163
soldiers,180
soldiers,202
soldiers,218
soldiers,221
soldiers,235
soldiers,238
soldiers,273
soldiers,274
soldiers,278
soldiers,296
soldiers,297
soldiers,333
soldiers,407
soldiers,408
soldiers,448
soldiers,460
soldiers,466
soldiers,469
soldiers,470
soldiers,471
soldiers,473
soldiers,474
soldiers,478
soldiers,487
soldiers,490
soldiers,493
soldiers,495
soldiers,499
soldiers,500
soldiers,502
soldiers,505
soldiers,509
soldiers,510
soldiers,511
soldiers,527
soldiers,531
soldiers,537
soldiers,540
soldiers,557
soldiers,575
soldiers,583
soldiers,584
soldiers,589
soldiers,613
soldiers,620
soldiers,648
soldiers,656
soldiers,663
soldiers,682
soldiers,688
soldiers,694
soldiers,698
soldiers,712
soldiers,714
soldiers,718
soldiers,726
soldiers,737
soldiers,765
soldiers,766
soldiers,793
soldiers,884
soldiers,909
soldiers,914
soldiers,915
soldiers,916
soldiers,917
soldiers,960
soldiers,998
soldiers,1007
soldiers,1020
soldiers,1022
soldiers,1023
soldiers,1025
soldiers,1049
soldiers,1060
soldiers,1069
soldiers,1072
soldiers,1080
soldiers,1102
soldiers,1128
soldiers,1147
soldiers,1184
soldiers,1207
soldiers,1224
soldiers,1225
soldiers,1230
soldiers,1233
soldiers,1244
soldiers,1250
soldiers,1259
soldiers,1297
soldiers,1311
soldiers,1318
soldiers,1341
soldiers,1358
soldiers,1361
soldiers,1364
soldiers,1366
soldiers,1371
soldiers,1386
soldiers,1411
soldiers,1412
soldiers,1423
soldiers,1429
soldiers,1436
soldiers,1437
soldiers,1439
soldiers,1440
soldiers,1442
soldiers,1444
soldiers,1449
soldiers,1452
soldiers,1457
soldiers,1461
soldiers,1462
soldiers,1463
soldiers,1468
soldiers,1484
soldiers,1488
soldiers,1490
soldiers,1502
soldiers,1506
soldiers,1507
soldiers,1514
soldiers,1525
soldiers,1528
soldiers,1533
soldiers,1540
soldiers,1547
soldiers,1548
soldiers,1553
soldiers,1556
soldiers,1558
soldiers,1560
soldiers,1561
soldiers,1566
soldiers,1581
soldiers,1585
soldiers,1587
soldiers,1593
soldiers,1594
soldiers,1595
soldiers,1600
soldiers,1602
soldiers,1605
soldiers,1606
soldiers,1608
soldiers,1614
soldiers,1615
soldiers,1616
soldiers,1617
soldiers,1647
soldiers,1651
soldiers,1671
soldiers,1710
soldiers,1717
soldiers,1720
soldiers,1740
soldiers,1741
soldiers,1770
soldiers,1793
soldiers,1803
soldiers,1823
soldiers,1825
soldiers,1826
soldiers,1845
soldiers,1850
soldiers,1880
soldiers,1885
soldiers,1886
soldiers,1902
soldiers,1911
soldiers,1922
soldiers,1924
soldiers,1940
soldiers,1966
soldiers,1971
soldiers,1973
soldiers,1975
soldiers,1976
soldiers,1979
soldiers,1980
soldiers,1981
soldiers,1984
soldiers,1985
soldiers,2006
soldiers,2007
soldiers,2008
soldiers,2010
soldiers,2012
soldiers,2018
soldiers,2020
soldiers,2021
soldiers,2022
soldiers,2036
soldiers,2038
soldiers,2039
soldiers,2041
soldiers,2044
soldiers,2046
soldiers,2047
soldiers,2048
soldiers,2050
soldiers,2051
soldiers,2061
soldiers,2062
soldiers,2064
soldiers,2100
soldiers,2101
soldiers,2102
soldiers,2103
soldiers,2107
soldiers,2108
soldiers,2110
soldiers,2112
soldiers,2119
soldiers,2123
soldiers,2124
soldiers,2125
soldiers,2129
soldiers,2130
soldiers,2131
soldiers,2136
soldiers,2189
soldiers,2190
soldiers,2192
soldiers,2195
soldiers,2197
soldiers,2199
soldiers,2206
soldiers,2216
soldiers,2217
soldiers,2218
soldiers,2219
soldiers,2221
soldiers,2222
soldiers,2225
soldiers,2226
soldiers,2234
soldiers,2253
soldiers,2261
soldiers,2262
soldiers,2264
soldiers,2269
soldiers,2276
soldiers,2278
soldiers,2281
soldiers,2294
soldiers,2312
soldiers,2313
soldiers,2314
soldiers,2315
soldiers,2321
soldiers,2322
soldiers,2325
soldiers,2328
soldiers,2330
soldiers,2332
soldiers,2333
soldiers,2334
soldiers,2335
soldiers,2350
soldiers,2351
soldiers,2352
soldiers,2356
soldiers,2361
soldiers,2379
soldiers,2380
soldiers,2381
soldiers,2382
soldiers,2386
soldiers,2387
soldiers,2388
soldiers,2395
soldiers,2397
soldiers,2400
soldiers,2409
soldiers,2412
soldiers,2417
soldiers,2418
soldiers,2419
soldiers,2420
soldiers,2422
soldiers,2429
soldiers,2430
soldiers,2431
soldiers,2434
soldiers,2436
soldiers,2437
soldiers,2438
soldiers,2440
soldiers,2444
soldiers,2445
soldiers,2446
soldiers,2447
soldiers,2448
soldiers,2450
soldiers,2451
soldiers,2452
soldiers,2453
soldiers,2455
soldiers,2458
soldiers,2464
soldiers,2465
soldiers,2467
soldiers,2470
soldiers,2476
soldiers,2478
soldiers,2479
soldiers,2482
soldiers,2485
soldiers,2486
soldiers,2488
soldiers,2489
soldiers,2490
soldiers,2491
soldiers,2499
soldiers,2500
soldiers,2502
soldiers,2508
soldiers,2512
soldiers,2517
soldiers,2526
soldiers,2535
soldiers,2538
soldiers,2549
soldiers,2551
soldiers,2555
soldiers,2556
soldiers,2572
soldiers,2590
soldiers,2596
soldiers,2597
soldiers,2598
soldiers,2599
soldiers,2602
soldiers,2603
soldiers,2605
soldiers,2608
soldiers,2610
soldiers,2616
soldiers,2643
soldiers,2644
soldiers,2645
soldiers,2646
soldiers,2654
soldiers,2659
soldiers,2662
soldiers,2672
soldiers,2673
soldiers,2681
soldiers,2694
soldiers,2697
soldiers,2698
soldiers,2705
soldiers,2713
soldiers,2720
soldiers,2728
soldiers,2730
soldiers,2748
soldiers,2749
soldiers,2758
soldiers,2765
soldiers,2814
soldiers,2815
soldiers,2830
soldiers,2833
soldiers,2874
soldiers,2875
soldiers,2878
soldiers,2905
soldiers,2912
soldiers,2932
soldiers,2935
soldiers,2968
soldiers,2970
soldiers,2981
horses,6
horses,110
horses,202
horses,221
horses,234
horses,235
horses,237
horses,245
horses,305
horses,407
horses,413
horses,469
horses,471
horses,472
horses,476
horses,481
horses,507
horses,524
horses,537
horses,682
horses,686
horses,744
horses,1025
horses,1034
horses,1098
horses,1358
horses,1420
horses,1540
horses,1617
horses,1618
horses,1738
horses,1827
horses,1869
horses,1879
horses,1941
horses,1973
horses,1974
horses,2003
horses,2032
horses,2035
horses,2060
horses,2126
horses,2284
horses,2361
horses,2362
horses,2375
horses,2381
horses,2386
horses,2406
horses,2408
horses,2412
horses,2416
horses,2450
horses,2484
horses,2485
horses,2486
horses,2487
horses,2648
horses,2861
hero,6
hero,172
hero,173
hero,260
hero,412
hero,417
hero,666
hero,852
hero,922
hero,946
hero,1556
hero,1753
hero,1861
hero,2168
hero,2243
hero,2363
generation,6
generation,20
generation,172
generation,412
generation,838
generation,1427
generation,2045
generation,2051
generation,2247
spending,6
spending,412
spending,2787
haste,6
haste,288
haste,290
haste,430
haste,431
haste,441
haste,442
haste,443
haste,447
haste,521
haste,1693
haste,1746
haste,1922
haste,2385
benefit,6
benefit,15
benefit,37
benefit,235
benefit,241
benefit,291
benefit,413
benefit,440
benefit,447
benefit,454
benefit,456
benefit,529
benefit,1023
benefit,1031
benefit,1394
benefit,1395
benefit,1399
benefit,1414
benefit,1417
benefit,1423
benefit,1430
benefit,1442
benefit,1666
benefit,1730
benefit,1746
benefit,1752
benefit,1787
benefit,1922
benefit,1940
benefit,2058
benefit,2119
benefit,2233
benefit,2545
benefit,2746
benefit,2747
benefit,2968
danger,6
danger,18
danger,19
danger,99
danger,103
danger,123
danger,157
danger,290
danger,292
danger,293
danger,295
danger,370
danger,397
danger,398
danger,447
danger,454
danger,456
danger,457
danger,488
danger,529
danger,596
danger,1065
danger,1244
danger,1279
danger,1302
danger,1321
danger,1356
danger,1694
danger,1752
danger,1784
danger,1788
danger,1790
danger,1793
danger,1811
danger,1813
danger,1814
danger,1833
danger,1840
danger,1861
danger,1889
danger,1917
danger,1920
